INDEX-1	INDEX-2	TMP-PMI-VALUE	PMI-VALUE	TMP-ALT-PMI-VALUE	ALT-PMI-VALUE
324	610	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1040	898	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
454	674	1389.9999235500	3.1430147764	30.8888888889	1.4898022865
409	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
460	488	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
9	448	154.4444454912	2.1887722938	1.7353308365	0.2393822842
8	534	139.0000000834	2.1430148005	1.5759637188	0.1975462151
4	603	81.7647060651	1.9125658798	0.9138724523	-0.0391144138
0	782	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
5	627	92.6666667223	1.9669235415	1.0435435435	0.0185105754
0	727	55.5999961692	1.7450747617	0.6991951710	-0.1554015798
1019	228	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
401	215	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
407	117	1389.9999235500	3.1430147764	20.4411764706	1.3105058875
1195	264	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1281	701	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1135	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
1295	168	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1197	213	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
504	136	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1290	323	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1314	944	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
269	906	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
600	528	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1003	790	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
683	2	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
380	976	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
88	145	347.5000291900	2.5409548454	3.8504155125	0.5855075984
653	910	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1008	547	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
4	636	81.7647060651	1.9125658798	0.9138724523	-0.0391144138
93	1	24.8214302868	1.3948268033	0.2631578947	-0.5797835967
1359	297	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1328	499	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1340	127	695.0000100775	2.8419848109	8.1286549708	0.9100186899
617	12	198.5714294792	2.2979167622	2.2383252818	0.3499232001
863	893	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
131	1057	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1231	72	695.0000100775	2.8419848109	8.1286549708	0.9100186899
334	201	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1342	21	347.5000050388	2.5409548152	4.0643274854	0.6089886942
1315	858	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
629	487	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
978	707	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
368	16	231.6666646589	2.3648635461	2.6177024482	0.4179202792
337	97	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1063	999	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
297	1359	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
935	697	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
5	693	92.6666667223	1.9669235415	1.0435435435	0.0185105754
59	1066	695.0000100775	2.8419848109	8.1286549708	0.9100186899
87	198	695.0000100775	2.8419848109	8.5802469136	0.9334997857
820	3	81.7647060651	1.9125658798	0.9193121693	-0.0365369909
731	693	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
2	764	154.4444335647	2.1887722602	1.9632768362	0.2929815426
616	868	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
206	790	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1063	988	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
66	871	695.0000100775	2.8419848109	8.1286549708	0.9100186899
882	282	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
253	643	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1200	1000	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1227	163	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
612	90	695.0000100775	2.8419848109	8.1286549708	0.9100186899
987	406	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
656	850	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
453	815	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
887	105	695.0000100775	2.8419848109	8.1286549708	0.9100186899
752	9	154.4444454912	2.1887722938	1.7353308365	0.2393822842
132	982	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1370	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
223	285	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
957	59	695.0000100775	2.8419848109	8.1286549708	0.9100186899
922	1144	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1055	411	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
90	160	695.0000100775	2.8419848109	8.1286549708	0.9100186899
260	404	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
639	1388	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1054	1311	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
408	64	695.0000100775	2.8419848109	8.1286549708	0.9100186899
986	404	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
986	1284	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
999	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
1024	106	695.0000100775	2.8419848109	8.1286549708	0.9100186899
249	723	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
642	51	463.3333293178	2.6658935418	5.9401709402	0.7737989428
223	274	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1108	881	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
261	362	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
81	428	695.0000100775	2.8419848109	8.1286549708	0.9100186899
52	1327	463.3333293178	2.6658935418	5.3256704981	0.7263742929
124	1219	695.0000100775	2.8419848109	8.1286549708	0.9100186899
146	537	695.0000100775	2.8419848109	8.5802469136	0.9334997857
1317	785	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1333	289	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1066	59	695.0000100775	2.8419848109	8.1286549708	0.9100186899
383	2	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
625	688	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
114	142	347.5000291900	2.5409548454	3.8504155125	0.5855075984
836	299	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
704	936	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
115	761	695.0000100775	2.8419848109	8.1286549708	0.9100186899
336	62	695.0000100775	2.8419848109	8.1286549708	0.9100186899
338	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
496	604	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
470	2	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
952	786	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
960	538	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
492	706	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
317	629	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1026	1178	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
490	757	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1229	376	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1162	1045	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1051	392	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1073	1118	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
100	1237	695.0000100775	2.8419848109	8.1286549708	0.9100186899
337	42	463.3333293178	2.6658935418	5.3256704981	0.7263742929
374	303	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1094	511	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1167	879	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
306	1014	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
77	1278	695.0000100775	2.8419848109	8.1286549708	0.9100186899
82	1178	695.0000100775	2.8419848109	8.1286549708	0.9100186899
7	26	31.5909111458	1.4995621520	0.3300094967	-0.4814735622
593	294	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
6	2	7.0202023684	0.8463496315	0.0723054515	-1.1408289577
2	126	38.6111137581	1.5867123293	0.4109994086	-0.3861588030
383	46	463.3333293178	2.6658935418	5.3256704981	0.7263742929
115	67	695.0000100775	2.8419848109	8.5802469136	0.9334997857
826	653	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
838	182	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
131	210	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1361	455	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1375	10	173.7499995005	2.2399248120	1.9800569801	0.2966776881
324	390	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
627	659	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
6	13	18.0519490469	1.2565240990	0.1892701525	-0.7229178680
0	199	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
733	4	81.7647060651	1.9125658798	0.9138724523	-0.0391144138
717	500	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
608	1171	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1091	516	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1074	1175	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
343	1308	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1039	852	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
79	1304	695.0000100775	2.8419848109	8.1286549708	0.9100186899
561	1198	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1306	631	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1334	1171	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
569	1071	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
600	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
296	1236	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1108	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
1023	1227	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
446	647	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1232	393	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
514	123	695.0000100775	2.8419848109	8.1286549708	0.9100186899
441	802	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
377	276	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1106	29	347.5000050388	2.5409548152	3.9601139601	0.5977076838
1310	661	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1286	1240	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
382	132	695.0000100775	2.8419848109	8.1286549708	0.9100186899
237	346	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
274	25	347.5000050388	2.5409548152	4.0643274854	0.6089886942
710	1	99.2857073464	1.9968867342	1.2545126354	0.0984750399
0	309	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
8	61	69.5000048720	1.8419848350	0.7465091300	-0.1269648764
711	796	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
239	1121	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
9	8	30.8888886689	1.4898022834	0.3256794752	-0.4872096104
1100	226	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1209	1095	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
9	19	30.8888908157	1.4898023136	0.3187342353	-0.4965712864
0	298	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
6	112	63.1818222915	1.8005921477	0.6773879142	-0.1691625562
2	236	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
4	174	81.7647060651	1.9125658798	0.9138724523	-0.0391144138
197	134	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1114	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
735	8	139.0000000834	2.1430148005	1.5759637188	0.1975462151
940	1125	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
939	1145	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
0	276	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
1201	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
943	1043	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
372	464	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
91	888	695.0000100775	2.8419848109	8.1286549708	0.9100186899
766	554	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
5	99	92.6666667223	1.9669235415	1.0506424792	0.0214549561
20	1152	278.0000001668	2.4440447962	3.1519274376	0.4985762108
1166	877	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1200	1143	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
508	67	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1224	619	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
429	1196	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
466	49	463.3333293178	2.6658935418	5.3256704981	0.7263742929
1205	988	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
478	997	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1171	942	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
35	709	463.3333293178	2.6658935418	5.3256704981	0.7263742929
22	1112	347.5000050388	2.5409548152	3.9601139601	0.5977076838
1325	218	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
605	10	347.4999748497	2.5409547775	4.5129870130	0.6544640838
499	335	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
515	59	695.0000100775	2.8419848109	8.1286549708	0.9100186899
862	110	695.0000100775	2.8419848109	8.1286549708	0.9100186899
57	16	115.8333403799	2.0638335806	1.2399643176	0.0934091877
33	760	463.3333293178	2.6658935418	5.3256704981	0.7263742929
113	801	695.0000100775	2.8419848109	8.1286549708	0.9100186899
377	298	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1080	1033	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1174	640	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1158	1136	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1084	623	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
374	457	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1023	1106	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1109	200	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
242	1094	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
585	344	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1286	1141	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
251	815	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1004	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
812	867	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
77	1113	695.0000100775	2.8419848109	8.1286549708	0.9100186899
74	1217	695.0000100775	2.8419848109	8.1286549708	0.9100186899
108	163	695.0000100775	2.8419848109	8.1286549708	0.9100186899
697	977	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
102	327	695.0000100775	2.8419848109	8.1286549708	0.9100186899
802	1188	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
58	29	173.7500145950	2.2399248497	1.8758434548	0.2731965923
766	609	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
576	645	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
612	1289	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1313	326	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
708	8	139.0000000834	2.1430148005	1.5759637188	0.1975462151
925	28	347.5000050388	2.5409548152	3.9601139601	0.5977076838
977	176	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1291	964	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1061	1314	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
371	572	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1205	999	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
497	419	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1086	924	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
693	462	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
211	1383	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
2	16	12.8703709545	1.1095910645	0.1323557418	-0.8782572136
1304	946	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
962	1291	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1028	940	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
344	1024	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1185	486	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
510	27	347.5000050388	2.5409548152	3.9601139601	0.5977076838
44	485	463.3333293178	2.6658935418	5.3256704981	0.7263742929
2	27	19.3055568791	1.2856823336	0.2002304811	-0.6984698091
829	1287	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1	58	24.8214302868	1.3948268033	0.2631578947	-0.5797835967
104	331	695.0000100775	2.8419848109	8.1286549708	0.9100186899
838	105	695.0000100775	2.8419848109	8.1286549708	0.9100186899
925	6	126.3636358007	2.1016221132	1.4300411523	0.1553485353
176	697	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
973	267	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
36	744	463.3333293178	2.6658935418	5.3256704981	0.7263742929
3	7	7.4331554725	0.8711732166	0.0766093474	-1.1157182372
867	98	695.0000100775	2.8419848109	8.1286549708	0.9100186899
828	1307	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
20	1240	278.0000001668	2.4440447962	3.1519274376	0.4985762108
242	1127	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1086	594	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1036	736	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
321	373	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1088	532	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1021	1201	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
841	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
469	143	1389.9999235500	3.1430147764	20.4411764706	1.3105058875
1177	723	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1189	340	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
0	111	41.7000009911	1.6201360653	0.4945445920	-0.3057945429
730	9	154.4444454912	2.1887722938	1.7353308365	0.2393822842
601	189	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1295	1203	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1320	428	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
664	1339	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
378	3	81.7647060651	1.9125658798	0.9193121693	-0.0365369909
1379	7	126.3636358007	2.1016221132	3.2175925926	0.5075310534
1056	94	695.0000100775	2.8419848109	8.1286549708	0.9100186899
105	278	695.0000100775	2.8419848109	8.1286549708	0.9100186899
575	665	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1323	5	92.6666667223	1.9669235415	1.0435435435	0.0185105754
569	851	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
305	924	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1097	132	695.0000100775	2.8419848109	8.1286549708	0.9100186899
353	668	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1306	433	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
593	8	139.0000000834	2.1430148005	1.5759637188	0.1975462151
650	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
